"","V1"
"2437.txt",8
"2438.txt",7
"2439.txt",5
"243.txt",1
"2440.txt",8
"2441.txt",10
"2442.txt",4
"2443.txt",7
"2444.txt",7
"2445.txt",7
"2446.txt",6
"2447.txt",2
"2448.txt",7
"2449.txt",5
"244.txt",5
"2450.txt",7
"2451.txt",3
"2452.txt",5
"2453.txt",7
"2454.txt",3
"2455.txt",7
"2456.txt",3
"2457.txt",1
"2458.txt",5
"2459.txt",8
"245.txt",10
"2460.txt",3
"2461.txt",7
"2462.txt",6
"2463.txt",4
"2464.txt",3
"2465.txt",8
"2466.txt",5
"2467.txt",3
"2468.txt",7
"2469.txt",7
"246.txt",8
"2470.txt",3
"2471.txt",1
"2472.txt",2
"2473.txt",3
"2474.txt",4
"2475.txt",7
"2476.txt",7
"2477.txt",7
"2478.txt",6
"2479.txt",5
"247.txt",1
"2480.txt",1
"2481.txt",1
"2482.txt",2
"2483.txt",1
"2484.txt",1
"2486.txt",1
"2487.txt",3
"2488.txt",1
"2489.txt",7
"248.txt",2
"2490.txt",1
"2491.txt",1
"2492.txt",1
"2493.txt",5
"2494.txt",5
"2495.txt",1
"2496.txt",3
"2497.txt",10
"2498.txt",5
"2499.txt",6
"249.txt",1
"24.txt",5
"2500.txt",5
"2501.txt",3
"2502.txt",3
"2503.txt",7
"2504.txt",1
"2505.txt",3
"2506.txt",7
"2507.txt",7
"2508.txt",3
"2509.txt",7
"250.txt",9
"2510.txt",3
"2511.txt",7
"2512.txt",1
"2513.txt",9
"2514.txt",1
"2515.txt",7
"2516.txt",7
"2517.txt",7
"2518.txt",9
"2519.txt",1
"251.txt",5
"2520.txt",7
"2521.txt",7
"2522.txt",3
"2523.txt",4
"2524.txt",4
"2525.txt",6
"2526.txt",6
"2527.txt",7
"2528.txt",2
"2529.txt",7
"252.txt",8
"2530.txt",7
"2531.txt",7
"2532.txt",1
"2533.txt",7
"2534.txt",7
"2535.txt",7
"2536.txt",7
"2537.txt",2
"2538.txt",7
"2539.txt",3
"253.txt",3
"2540.txt",7
"2541.txt",5
"2542.txt",3
"2543.txt",2
"2544.txt",1
"2545.txt",4
"2546.txt",2
"2547.txt",3
"2548.txt",7
"2549.txt",4
"254.txt",10
"2550.txt",4
"2551.txt",7
"2552.txt",3
"2553.txt",2
"2554.txt",7
"2555.txt",3
"2556.txt",1
"2557.txt",7
"2558.txt",1
"2559.txt",1
"255.txt",9
"2560.txt",1
"2561.txt",1
"2562.txt",1
"2563.txt",5
"2564.txt",9
"2565.txt",6
"2566.txt",3
"2567.txt",10
"2568.txt",3
"2569.txt",8
"256.txt",2
"2570.txt",1
"2571.txt",7
"2572.txt",6
"2573.txt",3
"2574.txt",3
"2575.txt",7
"2576.txt",2
"2577.txt",7
"2578.txt",7
"2579.txt",1
"257.txt",4
"2580.txt",4
"2581.txt",1
"2582.txt",3
"2583.txt",7
"2584.txt",7
"2585.txt",3
"2586.txt",1
"2587.txt",8
"2588.txt",8
"2589.txt",5
"258.txt",2
"2590.txt",7
"2591.txt",7
"2592.txt",10
"2593.txt",5
"2595.txt",8
"2596.txt",7
"2597.txt",9
"2598.txt",9
"2599.txt",10
"259.txt",9
"25.txt",5
"2600.txt",2
"2601.txt",4
"2602.txt",9
"2603.txt",2
"2604.txt",5
"2605.txt",1
"2606.txt",8
"2607.txt",7
"2608.txt",7
"2609.txt",7
"260.txt",2
"2610.txt",7
"2611.txt",7
"2612.txt",4
"2613.txt",8
"2614.txt",7
"2615.txt",7
"2616.txt",1
"2617.txt",3
"2618.txt",4
"2619.txt",4
"261.txt",9
"2620.txt",1
"2621.txt",2
"2622.txt",5
"2623.txt",4
"2624.txt",5
"2625.txt",5
"2626.txt",1
"2627.txt",1
"2628.txt",4
"2629.txt",1
"262.txt",2
"2630.txt",9
"2631.txt",4
"2632.txt",10
"2633.txt",5
"2634.txt",6
"2635.txt",5
"2636.txt",4
"2637.txt",2
"2638.txt",5
"2639.txt",2
"263.txt",8
"2640.txt",4
"2641.txt",2
"2642.txt",7
"2643.txt",4
"2644.txt",10
"2645.txt",7
"2646.txt",8
"2647.txt",7
"2648.txt",4
"2649.txt",5
"264.txt",9
"2650.txt",4
"2651.txt",4
"2652.txt",2
"2653.txt",1
"2654.txt",5
"2655.txt",3
"2656.txt",3
"2657.txt",10
"2658.txt",1
"2659.txt",4
"265.txt",2
"2661.txt",2
"2662.txt",5
"2663.txt",1
"2664.txt",4
"2665.txt",9
"2666.txt",9
"2667.txt",4
"2668.txt",10
"2669.txt",1
"266.txt",7
"2670.txt",10
"2671.txt",10
"2672.txt",6
"2673.txt",10
"2674.txt",3
"2675.txt",9
"2676.txt",2
"2677.txt",1
"2678.txt",2
"2679.txt",6
"267.txt",10
"2680.txt",5
"2681.txt",2
"2682.txt",4
"2683.txt",5
"2684.txt",1
"2685.txt",9
"2686.txt",5
"2687.txt",1
"2688.txt",8
"2689.txt",2
"268.txt",1
"2690.txt",8
"2691.txt",5
"2692.txt",1
"2693.txt",5
"2694.txt",7
"2695.txt",2
"2696.txt",3
"2697.txt",1
"2698.txt",1
"2699.txt",8
"269.txt",1
"26.txt",5
"2700.txt",2
"2701.txt",10
"2702.txt",7
"2703.txt",2
"2704.txt",8
"2705.txt",9
"2706.txt",1
"2707.txt",7
"2708.txt",7
"2709.txt",10
"270.txt",2
"2710.txt",1
"2711.txt",6
"2712.txt",6
"2713.txt",8
"2714.txt",1
"2715.txt",4
"2716.txt",7
"2717.txt",1
"2718.txt",8
"2719.txt",5
"271.txt",1
"2720.txt",9
"2721.txt",1
"2722.txt",3
"2723.txt",2
"2724.txt",5
"2725.txt",2
"2726.txt",7
"2727.txt",1
"2728.txt",4
"2729.txt",1
"272.txt",10
"2730.txt",2
"2731.txt",1
"2732.txt",6
"2733.txt",6
"2734.txt",8
"2735.txt",6
"2736.txt",8
"2737.txt",6
"2738.txt",10
"2739.txt",8
"273.txt",2
"2740.txt",8
"2741.txt",8
"2742.txt",3
"2743.txt",8
"2744.txt",8
"2745.txt",9
"2746.txt",8
"2747.txt",8
"2748.txt",8
"2749.txt",1
"274.txt",2
"2750.txt",8
"2751.txt",8
"2752.txt",1
"2753.txt",5
"2754.txt",8
"2755.txt",8
"2756.txt",8
"2757.txt",1
"2758.txt",2
"2759.txt",8
"275.txt",2
"2760.txt",8
"2761.txt",8
"2762.txt",10
"2763.txt",1
"2764.txt",2
"2765.txt",8
"2766.txt",2
"2767.txt",2
"2768.txt",2
"2769.txt",8
"276.txt",4
"2770.txt",5
"2771.txt",1
"2772.txt",5
"2773.txt",8
"2774.txt",1
"2775.txt",5
"2776.txt",8
"2777.txt",8
"2778.txt",8
"2779.txt",2
"277.txt",2
"2780.txt",9
"2781.txt",8
"2782.txt",1
"2783.txt",8
"2784.txt",8
"2785.txt",8
"2786.txt",8
"2787.txt",2
"2788.txt",3
"2789.txt",4
"278.txt",4
"2790.txt",6
"2791.txt",1
"2792.txt",1
"2793.txt",2
"2794.txt",1
"2795.txt",1
"2796.txt",1
"2797.txt",1
"2798.txt",1
"2799.txt",1
"279.txt",6
"27.txt",1
"2800.txt",1
"2801.txt",9
"2802.txt",8
"2803.txt",2
"2804.txt",1
"2805.txt",5
"2806.txt",9
"2807.txt",9
"2808.txt",2
"2809.txt",6
"280.txt",9
"2810.txt",1
"2811.txt",6
"2812.txt",1
"2813.txt",2
"2814.txt",9
"2815.txt",10
"2816.txt",6
"2817.txt",9
"2818.txt",9
"2819.txt",7
"281.txt",7
"2820.txt",7
"2821.txt",5
"2822.txt",10
"2823.txt",10
"2824.txt",10
"2825.txt",9
"2826.txt",9
"2827.txt",3
"2828.txt",6
"2829.txt",10
"282.txt",8
"2830.txt",10
"2831.txt",3
"2832.txt",2
"2833.txt",6
"2834.txt",10
"2835.txt",9
"2836.txt",1
"2837.txt",7
"2838.txt",3
"2839.txt",2
"283.txt",1
"2840.txt",1
"2841.txt",4
"2842.txt",1
"2843.txt",6
"2844.txt",3
"2845.txt",3
"2846.txt",3
"2847.txt",7
"2848.txt",3
"2849.txt",8
"284.txt",2
"2850.txt",6
"2851.txt",3
"2852.txt",6
"2853.txt",2
"2854.txt",3
"2855.txt",10
"2856.txt",10
"2857.txt",10
"2858.txt",4
"2859.txt",10
"285.txt",4
"2860.txt",1
"2861.txt",10
"2862.txt",10
"2863.txt",5
"2864.txt",5
"2865.txt",4
"2866.txt",5
"2867.txt",10
"2868.txt",1
"2869.txt",3
"286.txt",5
"2870.txt",3
"2871.txt",8
"2872.txt",6
"2873.txt",10
"2874.txt",4
"2875.txt",1
"2876.txt",10
"2877.txt",8
"2878.txt",10
"2879.txt",1
"287.txt",2
"2880.txt",8
"2881.txt",10
"2882.txt",10
"2883.txt",6
"2884.txt",10
"2885.txt",6
"2886.txt",10
"2887.txt",4
"2888.txt",1
"2889.txt",3
"288.txt",2
"2890.txt",8
"2891.txt",3
"2892.txt",10
"2893.txt",10
"2894.txt",4
"2895.txt",3
"2896.txt",3
"2897.txt",7
"2898.txt",10
"2899.txt",3
"289.txt",2
"28.txt",1
"2901.txt",3
"2902.txt",7
"2903.txt",10
"2904.txt",1
"2905.txt",10
"2906.txt",3
"2907.txt",10
"2908.txt",5
"2909.txt",3
"290.txt",3
"2910.txt",10
"2911.txt",10
"2912.txt",6
"2913.txt",10
"2914.txt",7
"2915.txt",3
"2916.txt",10
"2917.txt",10
"2918.txt",7
"2919.txt",5
"291.txt",1
"2920.txt",3
"2921.txt",3
"2922.txt",5
"2923.txt",4
"2924.txt",6
"2925.txt",10
"2926.txt",9
"2927.txt",2
"2928.txt",9
"2929.txt",2
"292.txt",2
"2930.txt",3
"2931.txt",5
"2932.txt",1
"2933.txt",5
"2934.txt",3
"2935.txt",6
"2936.txt",4
"2937.txt",10
"2938.txt",1
"2939.txt",10
"293.txt",10
"2940.txt",8
"2941.txt",6
"2942.txt",3
"2943.txt",10
"2944.txt",10
"2945.txt",10
"2946.txt",10
"2947.txt",10
"2948.txt",6
"2949.txt",3
"294.txt",5
"2950.txt",10
"2951.txt",2
"2952.txt",6
"2953.txt",9
"2954.txt",10
"2955.txt",10
"2956.txt",10
"2957.txt",10
"2958.txt",4
"2959.txt",10
"295.txt",6
"2960.txt",8
"2961.txt",6
"2962.txt",3
"2963.txt",8
"2964.txt",6
"2965.txt",3
"2966.txt",10
"2967.txt",6
"2968.txt",4
"2969.txt",9
"296.txt",9
"2970.txt",3
"2971.txt",8
"2972.txt",10
"2973.txt",8
"2974.txt",7
"2975.txt",2
"2976.txt",2
"2977.txt",9
"2978.txt",9
"2979.txt",2
"297.txt",2
"2980.txt",8
"2981.txt",8
"2982.txt",4
"2983.txt",1
"2984.txt",1
"2985.txt",10
"2986.txt",3
"2987.txt",3
"2988.txt",3
"2989.txt",1
"298.txt",2
"2990.txt",1
"2991.txt",3
"2992.txt",5
"2993.txt",8
"2994.txt",10
"2995.txt",8
"2996.txt",2
"2997.txt",5
"2998.txt",9
"2999.txt",8
"299.txt",4
"29.txt",1
"2.txt",5
"3000.txt",9
"3001.txt",9
"3002.txt",2
"3003.txt",9
"3004.txt",10
"3005.txt",3
"3006.txt",9
"3007.txt",7
"3008.txt",4
"3009.txt",1
"300.txt",1
"3010.txt",3
"3011.txt",3
"3012.txt",3
"3013.txt",3
"3014.txt",4
"3015.txt",5
"3016.txt",10
"3017.txt",2
"3018.txt",1
"3019.txt",1
"301.txt",4
"3020.txt",4
"3021.txt",3
"3022.txt",10
"3023.txt",7
"3024.txt",4
"3025.txt",5
"3026.txt",3
"3027.txt",6
"3028.txt",4
"3029.txt",2
"302.txt",4
"3030.txt",9
"3031.txt",6
"3032.txt",7
"3033.txt",2
"3034.txt",2
"3035.txt",1
"3036.txt",8
"3037.txt",1
"3038.txt",7
"3039.txt",7
"303.txt",2
"3040.txt",7
"3041.txt",4
"3043.txt",7
"3044.txt",2
"3045.txt",5
"3046.txt",2
"3047.txt",5
"3048.txt",1
"3049.txt",8
"304.txt",5
"3050.txt",4
"3052.txt",7
"3053.txt",10
"3054.txt",3
"3055.txt",1
"3056.txt",4
"3057.txt",9
"3059.txt",10
"305.txt",1
"3060.txt",9
"3061.txt",6
"3062.txt",4
"3063.txt",1
"3064.txt",2
"3065.txt",1
"3066.txt",10
"3067.txt",9
"3068.txt",3
"3069.txt",2
"306.txt",1
"3070.txt",4
"3071.txt",2
"3072.txt",5
"3073.txt",6
"3074.txt",5
"3075.txt",7
"3076.txt",6
"3077.txt",6
"3078.txt",5
"3079.txt",7
"307.txt",1
"3080.txt",8
"3081.txt",2
"3082.txt",10
"3083.txt",7
"3084.txt",7
"3085.txt",4
"3086.txt",2
"3087.txt",1
"3088.txt",3
"3089.txt",2
"308.txt",1
"3090.txt",3
"3091.txt",4
"3092.txt",9
"3093.txt",9
"3094.txt",2
"3095.txt",5
"3096.txt",5
"3097.txt",4
"3098.txt",7
"3099.txt",4
"309.txt",3
"30.txt",3
"3100.txt",6
"3101.txt",7
"3102.txt",3
"3103.txt",1
"3104.txt",4
"3105.txt",6
"3106.txt",5
"3107.txt",3
"3108.txt",10
"3109.txt",4
"310.txt",2
"3110.txt",3
"3111.txt",1
"3112.txt",5
"3113.txt",8
"3114.txt",1
"3115.txt",8
"3116.txt",5
"3117.txt",7
"3118.txt",8
"3119.txt",5
"311.txt",7
"3120.txt",4
"3121.txt",1
"3122.txt",5
"3123.txt",8
"3124.txt",4
"3125.txt",9
"3126.txt",1
"3127.txt",1
"3128.txt",9
"3129.txt",3
"312.txt",1
"3130.txt",4
"3131.txt",8
"3132.txt",5
"3133.txt",8
"3134.txt",8
"3135.txt",6
"3136.txt",10
"3137.txt",10
"3138.txt",8
"3139.txt",10
"313.txt",10
"3140.txt",10
"3141.txt",5
"3142.txt",4
"3143.txt",9
"3144.txt",3
"3146.txt",8
"3147.txt",2
"3148.txt",8
"3149.txt",2
"314.txt",2
"3150.txt",5
"3151.txt",1
"3152.txt",5
"3153.txt",5
"3154.txt",5
"3155.txt",4
"3156.txt",1
"3157.txt",1
"3158.txt",5
"3159.txt",1
"315.txt",3
"3160.txt",2
"3161.txt",5
"3162.txt",8
"3163.txt",6
"3164.txt",5
"3165.txt",4
"3166.txt",2
"3167.txt",1
"3168.txt",5
"3169.txt",7
"316.txt",7
"3170.txt",5
"3171.txt",4
"3172.txt",8
"3173.txt",2
"3174.txt",4
"3175.txt",9
"3176.txt",9
"3177.txt",1
"3178.txt",9
"3179.txt",8
"317.txt",9
"3180.txt",9
"3181.txt",3
"3182.txt",9
"3183.txt",4
"3184.txt",8
"3185.txt",5
"3186.txt",6
"3187.txt",2
"3188.txt",3
"3189.txt",4
"318.txt",9
"3190.txt",5
"3191.txt",7
"3192.txt",10
"3193.txt",4
"3194.txt",6
"3195.txt",9
"3196.txt",1
"3197.txt",1
"3198.txt",8
"3199.txt",8
"319.txt",2
"31.txt",4
"3200.txt",4
"3201.txt",4
"3202.txt",4
"3203.txt",4
"3204.txt",2
"3205.txt",1
"3206.txt",1
"3207.txt",5
"3208.txt",8
"3209.txt",2
"320.txt",1
"3210.txt",5
"3211.txt",4
"3212.txt",4
"3213.txt",10
"3214.txt",7
"3215.txt",6
"3216.txt",2
"3217.txt",3
"3218.txt",4
"3219.txt",3
"321.txt",3
"3220.txt",4
"3221.txt",6
"3222.txt",1
"3223.txt",5
"3224.txt",4
"3225.txt",2
"3226.txt",4
"3227.txt",8
"3228.txt",1
"3229.txt",1
"322.txt",9
"3230.txt",6
"3231.txt",6
"3232.txt",6
"3233.txt",1
"3234.txt",3
"3235.txt",10
"3236.txt",2
"3237.txt",6
"3238.txt",10
"3239.txt",8
"323.txt",4
"3240.txt",4
"3241.txt",6
"3242.txt",5
"3243.txt",5
"3244.txt",1
"3245.txt",2
"3246.txt",6
"3247.txt",4
"3248.txt",4
"3249.txt",1
"324.txt",9
"3250.txt",5
"3251.txt",5
"3252.txt",10
"3253.txt",10
"3254.txt",3
"3255.txt",5
"3256.txt",4
"3257.txt",9
"3258.txt",5
"3259.txt",1
"325.txt",9
"3260.txt",10
"3261.txt",1
"3262.txt",3
"3263.txt",3
"3264.txt",6
"3265.txt",1
"3266.txt",1
"3267.txt",5
"3268.txt",3
"3269.txt",3
"326.txt",4
"3270.txt",5
"3271.txt",5
"3272.txt",2
"3273.txt",6
"3274.txt",2
"3275.txt",4
"3276.txt",2
"3277.txt",2
"3278.txt",3
"3279.txt",9
"327.txt",9
"3280.txt",5
"3281.txt",6
"3282.txt",1
"3283.txt",7
"3284.txt",4
"3285.txt",1
"3286.txt",4
"3287.txt",7
"3288.txt",1
"3289.txt",5
"328.txt",4
"3290.txt",9
"3291.txt",7
"3292.txt",3
"3293.txt",8
"3294.txt",3
"3295.txt",4
"3296.txt",4
"3297.txt",5
"3298.txt",8
"3299.txt",1
"329.txt",4
"32.txt",1
"3300.txt",5
"3301.txt",5
"3302.txt",9
"3303.txt",5
"3304.txt",9
"3305.txt",1
"3306.txt",2
"3307.txt",10
"3308.txt",1
"3309.txt",4
"330.txt",4
"3310.txt",4
"3311.txt",4
"3312.txt",5
"3313.txt",4
"3314.txt",3
"3315.txt",9
"3316.txt",3
"3317.txt",6
"3318.txt",7
"3319.txt",4
"331.txt",2
"3320.txt",2
"3321.txt",5
"3322.txt",4
"3323.txt",5
"3324.txt",4
"3325.txt",3
"3326.txt",9
"3327.txt",6
"3328.txt",1
"3329.txt",1
"332.txt",9
"3330.txt",8
"3331.txt",6
"3332.txt",6
"3333.txt",6
"3334.txt",3
"3335.txt",6
"3336.txt",8
"3337.txt",10
"3338.txt",1
"3339.txt",4
"333.txt",1
"3340.txt",8
"3341.txt",3
"3342.txt",9
"3343.txt",7
"3344.txt",8
"3345.txt",1
"3346.txt",8
"3347.txt",10
"3348.txt",5
"3349.txt",10
"334.txt",2
"3350.txt",2
"3351.txt",5
"3352.txt",5
"3353.txt",10
"3354.txt",8
"3355.txt",10
"3356.txt",1
"3357.txt",6
"3358.txt",1
"3359.txt",10
"335.txt",2
"3360.txt",1
"3361.txt",8
"3362.txt",2
"3363.txt",1
"3364.txt",1
"3365.txt",4
"3366.txt",5
"3367.txt",2
"3368.txt",6
"3369.txt",1
"336.txt",4
"3370.txt",5
"3371.txt",2
"3372.txt",1
"3373.txt",3
"3374.txt",5
"3375.txt",6
"3376.txt",2
"3377.txt",1
"3378.txt",1
"3379.txt",1
"337.txt",1
"3380.txt",10
"3381.txt",1
"3382.txt",1
"3383.txt",1
"3384.txt",1
"3385.txt",5
"3386.txt",10
"3387.txt",4
"3388.txt",8
"3389.txt",1
"338.txt",4
"3390.txt",3
"3393.txt",4
"3394.txt",7
"3395.txt",4
"3396.txt",10
"3397.txt",6
"3398.txt",7
"3399.txt",9
"339.txt",3
"33.txt",4
"3400.txt",9
"3401.txt",8
"3402.txt",2
"3403.txt",4
"3404.txt",7
"3405.txt",3
"3406.txt",10
"3407.txt",10
"3408.txt",5
"3409.txt",2
"3410.txt",3
"3411.txt",1
"3412.txt",1
"3413.txt",2
"3415.txt",7
"3416.txt",2
"3417.txt",1
"3418.txt",1
"3419.txt",3
"341.txt",1
"3420.txt",5
"3421.txt",9
"3422.txt",5
"3423.txt",4
"3424.txt",2
"3425.txt",6
"3426.txt",1
"3427.txt",9
"3428.txt",1
"3429.txt",3
"342.txt",9
"3430.txt",1
"3431.txt",1
"3432.txt",7
"3433.txt",8
"3434.txt",1
"3435.txt",9
"3436.txt",9
"3437.txt",3
"3438.txt",5
"3439.txt",1
"343.txt",4
"3440.txt",3
"3441.txt",3
"3442.txt",3
"3443.txt",3
"3444.txt",5
"3445.txt",3
"3446.txt",1
"3447.txt",7
"3448.txt",3
"3449.txt",7
"344.txt",4
"3450.txt",8
"3451.txt",2
"3452.txt",1
"3453.txt",1
"3454.txt",3
"3455.txt",3
"3456.txt",3
"3457.txt",3
"3458.txt",2
"3459.txt",5
"345.txt",1
"3460.txt",4
"3461.txt",8
"3462.txt",3
"3463.txt",3
"3464.txt",3
"3465.txt",8
"3466.txt",5
"3467.txt",5
"3468.txt",1
"3469.txt",1
"346.txt",9
"3470.txt",2
"3471.txt",1
"3472.txt",2
"3473.txt",3
"3474.txt",6
"3475.txt",3
"3476.txt",3
"3477.txt",1
"3478.txt",7
"3479.txt",3
"347.txt",4
"3480.txt",6
"3481.txt",1
"3482.txt",5
"3483.txt",1
"3484.txt",2
"3485.txt",3
"3486.txt",3
"3487.txt",6
"3488.txt",3
"3489.txt",6
"348.txt",5
"3490.txt",2
"3491.txt",2
"3492.txt",1
"3493.txt",7
"3494.txt",3
"3495.txt",1
"3496.txt",1
"3497.txt",3
"3498.txt",4
"3499.txt",3
"349.txt",9
"34.txt",3
"3500.txt",7
"3501.txt",2
"3502.txt",2
"3503.txt",7
"3504.txt",5
"3505.txt",3
"3506.txt",7
"3507.txt",7
"3508.txt",5
"3509.txt",3
"350.txt",7
"3510.txt",1
"3511.txt",6
"3512.txt",7
"3513.txt",1
"3514.txt",4
"3515.txt",5
"3516.txt",2
"3517.txt",3
"3518.txt",5
"3519.txt",6
"351.txt",2
"3520.txt",8
"3521.txt",6
"3522.txt",4
"3523.txt",4
"3524.txt",3
"3525.txt",7
"3526.txt",3
"3527.txt",3
"3528.txt",3
"3529.txt",1
"352.txt",2
"3530.txt",2
"3531.txt",3
"3532.txt",1
"3533.txt",1
"3534.txt",1
"3535.txt",2
"3536.txt",6
"3537.txt",3
"3538.txt",3
"3539.txt",4
"353.txt",6
"3540.txt",2
"3541.txt",3
"3542.txt",7
"3543.txt",3
"3544.txt",3
"3545.txt",2
"3546.txt",10
"3547.txt",1
"3548.txt",3
"3549.txt",6
"354.txt",5
"3550.txt",1
"3551.txt",3
"3552.txt",3
"3553.txt",1
"3554.txt",1
"3555.txt",2
"3556.txt",3
"3557.txt",6
"3558.txt",7
"3559.txt",2
"355.txt",5
"3560.txt",3
"3561.txt",3
"3562.txt",7
"3563.txt",4
"3564.txt",5
"3565.txt",4
"3566.txt",4
"3567.txt",4
"3568.txt",1
"3569.txt",5
"356.txt",5
"3570.txt",4
"3571.txt",8
"3572.txt",5
"3573.txt",8
"3574.txt",3
"3575.txt",8
"3576.txt",9
"3577.txt",5
"3578.txt",2
"3579.txt",6
"357.txt",2
"3580.txt",9
"3581.txt",5
"3582.txt",3
"3583.txt",7
"3584.txt",1
"3585.txt",7
"3586.txt",5
"3587.txt",5
"3588.txt",3
"3589.txt",1
"358.txt",9
"3590.txt",5
"3592.txt",9
"3593.txt",2
"3595.txt",3
"3596.txt",2
"3597.txt",3
"3598.txt",5
"3599.txt",5
"359.txt",5
"35.txt",4
"3600.txt",5
"3601.txt",2
"3602.txt",5
"3603.txt",8
"3604.txt",2
"3605.txt",10
"3606.txt",2
"3607.txt",4
"3608.txt",2
"3609.txt",5
"360.txt",10
"3610.txt",3
"3611.txt",8
"3612.txt",8
"3613.txt",8
"3614.txt",4
"3615.txt",1
"3616.txt",1
"3617.txt",8
"3618.txt",3
"3619.txt",3
"361.txt",2
"3620.txt",4
"3621.txt",5
"3622.txt",8
"3623.txt",8
"3624.txt",8
"3625.txt",1
"3626.txt",8
"3627.txt",1
"3628.txt",8
"3629.txt",3
"362.txt",8
"3630.txt",8
"3631.txt",1
"3632.txt",8
"3633.txt",5
"3634.txt",6
"3635.txt",1
"3636.txt",4
"3637.txt",1
"3638.txt",4
"3639.txt",4
"363.txt",4
"3640.txt",2
"3641.txt",2
"3642.txt",3
"3643.txt",1
"3644.txt",6
"3645.txt",5
"3646.txt",6
"3647.txt",2
"3648.txt",8
"3649.txt",4
"364.txt",5
"3650.txt",5
"3651.txt",2
"3652.txt",4
"3653.txt",1
"3654.txt",5
"3655.txt",9
"3656.txt",9
"3657.txt",7
"3658.txt",5
"3659.txt",7
"365.txt",8
"3660.txt",1
"3661.txt",2
"3662.txt",1
"3663.txt",6
"3664.txt",2
"3665.txt",2
"3666.txt",4
"3667.txt",4
"3668.txt",8
"3669.txt",2
"366.txt",10
"3670.txt",4
"3672.txt",2
"3673.txt",5
"3674.txt",9
"3675.txt",5
"3676.txt",5
"3677.txt",5
"3678.txt",9
"3679.txt",2
"367.txt",9
"3680.txt",1
"3681.txt",2
"3682.txt",1
"3683.txt",5
"3684.txt",7
"3685.txt",9
"3686.txt",5
"3687.txt",1
"3689.txt",2
"368.txt",9
"3690.txt",2
"3691.txt",2
"3692.txt",2
"3693.txt",2
"3694.txt",5
"3695.txt",3
"3696.txt",6
"3697.txt",3
"3698.txt",9
"3699.txt",8
"369.txt",3
"36.txt",10
"3700.txt",2
"3701.txt",2
"3702.txt",6
"3703.txt",5
"3704.txt",9
"3706.txt",9
"3707.txt",5
"3708.txt",7
"3709.txt",5
"370.txt",10
"3710.txt",9
"3711.txt",3
"3712.txt",1
"3713.txt",7
"3714.txt",2
"3715.txt",7
"3716.txt",1
"3717.txt",7
"3718.txt",4
"3719.txt",7
"371.txt",1
"3720.txt",4
"3721.txt",4
"3722.txt",1
"3723.txt",1
"3724.txt",8
"3725.txt",1
"3726.txt",6
"3727.txt",7
"3728.txt",2
"3729.txt",5
"372.txt",4
"3730.txt",2
"3731.txt",7
"3732.txt",1
"3733.txt",3
"3734.txt",7
"3735.txt",7
"3736.txt",5
"3737.txt",2
"3738.txt",1
"3739.txt",1
"373.txt",10
"3740.txt",6
"3741.txt",7
"3742.txt",3
"3743.txt",4
"3744.txt",9
"3745.txt",9
"3746.txt",8
"3747.txt",7
"3748.txt",2
"3749.txt",6
"374.txt",2
"3750.txt",3
"3751.txt",7
"3752.txt",9
"3753.txt",7
"3754.txt",7
"3755.txt",7
"3756.txt",7
"3757.txt",7
"3758.txt",2
"3759.txt",1
"375.txt",2
"3760.txt",3
"3761.txt",7
"3762.txt",4
"3763.txt",2
"3764.txt",2
"3765.txt",2
"3766.txt",3
"3767.txt",4
"3768.txt",7
"3769.txt",2
"376.txt",1
"3770.txt",6
"3771.txt",10
"3772.txt",3
"3773.txt",2
"3774.txt",4
"3775.txt",5
"3776.txt",2
"3777.txt",4
"3778.txt",4
"3779.txt",4
"377.txt",2
"3780.txt",3
"3781.txt",4
"3782.txt",4
"3783.txt",2
"3784.txt",7
"3785.txt",2
"3786.txt",2
"3787.txt",7
"3788.txt",5
"3789.txt",2
"378.txt",9
"3790.txt",5
"3791.txt",7
"3792.txt",3
"3793.txt",8
"3794.txt",7
"3795.txt",2
"3796.txt",4
"3797.txt",7
"3798.txt",9
"3799.txt",4
"379.txt",9
"37.txt",2
"3800.txt",2
"3801.txt",2
"3802.txt",2
"3803.txt",8
"3804.txt",1
"3805.txt",2
"3806.txt",2
"3807.txt",2
"3808.txt",9
"3809.txt",2
"380.txt",9
"3810.txt",4
"3811.txt",2
"3812.txt",9
"3813.txt",2
"3814.txt",2
"3815.txt",2
"3816.txt",2
"3817.txt",2
"3818.txt",4
"3819.txt",6
"381.txt",2
"3820.txt",2
"3821.txt",2
"3822.txt",2
"3823.txt",2
"3824.txt",2
"3825.txt",2
"3826.txt",2
"3827.txt",2
"3828.txt",9
"3829.txt",2
"382.txt",1
"3830.txt",2
"3831.txt",2
"3832.txt",4
"3833.txt",2
"3834.txt",2
"3835.txt",2
"3836.txt",2
"3837.txt",2
"3838.txt",2
"3839.txt",2
"383.txt",9
"3840.txt",2
"3841.txt",5
"3842.txt",2
"3843.txt",2
"3844.txt",2
"3845.txt",2
"3846.txt",4
"3847.txt",5
"3848.txt",8
"3849.txt",3
"384.txt",4
"3850.txt",10
"3851.txt",9
"3852.txt",9
"3853.txt",7
"3854.txt",2
"3855.txt",5
"3856.txt",5
"3857.txt",4
"3858.txt",2
"3859.txt",9
"385.txt",1
"3860.txt",1
"3861.txt",7
"3862.txt",5
"3863.txt",1
"3864.txt",9
"3865.txt",2
"3866.txt",6
"3867.txt",1
